YAL029C	YBR130C	YBR177C	YDL019C	YDL116W	YER071C	YGL092W	YGL106W	YGL157W	YIL034C	YIR003W	YKL007W	YKL057C	YKL130C	YLR429W	YMR109W	YMR262W	YNL108C	YOR284W	
YAL036C	YCL011C	YCL037C	YCR077C	YDL051W	YDR418W	YGL173C	YGR162W	YHL034C	YHR064C	YJL080C	YJL138C	YJL190C	YJR145C	YKR057W	YLR406C	YNL262W	YPL048W	YPR189W	
YAL017W	YCR081W	YDR443C	YGL025C	YGL112C	YGL127C	YGR104C	YGR252W	YHR041C	YHR058C	YKR095W	YLR071C	YML007W	YNL025C	YNL236W	YNR010W	YOL051W	YPL042C	YPR070W	
YAL036C	YCL011C	YCL037C	YCR077C	YDL051W	YDL175C	YGL049C	YGL173C	YGR162W	YGR285C	YHL034C	YHR064C	YJL138C	YJL190C	YLR226W	YLR406C	YMR125W	YMR230W	YPL048W	
YAL017W	YCL010C	YDR145W	YDR176W	YDR392W	YDR448W	YGL013C	YGL066W	YGL112C	YGR252W	YLR055C	YML007W	YMR080C	YMR223W	YMR227C	YOL148C	YPL011C	YPL254W	YPR070W	
YBR198C	YCL010C	YDR176W	YDR359C	YDR392W	YDR448W	YEL018W	YFL024C	YGL066W	YGR252W	YHR099W	YLR055C	YML007W	YMR223W	YOL148C	YOR244W	YPL074W	YPL254W	YPR023C	
YBR198C	YBR253W	YCL010C	YDR176W	YDR392W	YDR448W	YFL024C	YGL066W	YGR252W	YHR099W	YLR055C	YML007W	YML015C	YML114C	YMR223W	YOL148C	YOR244W	YPL011C	YPL254W	
YBR193C	YDR443C	YGL025C	YGL127C	YGL151W	YGR104C	YGR252W	YHR041C	YKR095W	YLR071C	YML007W	YMR112C	YNL025C	YNL236W	YNR010W	YOL051W	YPL042C	YPL254W	YPR168W	
YAL029C	YBR130C	YBR177C	YBR202W	YER071C	YGL001C	YHR216W	YIL034C	YIR003W	YJL115W	YJR140C	YKL007W	YKL130C	YLR429W	YML056C	YMR109W	YOR153W	YOR284W	YPL153C	
YBR193C	YCR081W	YDR443C	YFR019W	YGL025C	YGL127C	YGR104C	YHR041C	YKR095W	YLR071C	YML007W	YMR112C	YNL025C	YNR010W	YOL051W	YOL135C	YPL042C	YPR070W	YPR168W	
YAL013W	YCR084C	YDL076C	YEL018W	YFR013W	YGL019W	YIL035C	YIL084C	YKL072W	YLR103C	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YOR061W	YPL139C	YPL181W	YPR023C	
YAL035W	YDL149W	YDR091C	YGL019W	YHL033C	YJL190C	YKL064W	YLR039C	YLR192C	YML024W	YML063W	YMR146C	YMR172W	YMR309C	YNL096C	YNL244C	YOR039W	YOR361C	YPR041W	
YAL016W	YAL024C	YBR103W	YCR028C-A	YCR033W	YDL134C	YDL188C	YGL190C	YGL194C	YGR178C	YGR281W	YHR158C	YIL112W	YKR029C	YML109W	YMR273C	YOL068C	YOR014W	YOR349W	
YAL016W	YAL024C	YBR086C	YDL075W	YDL083C	YDL134C	YDR382W	YGR161C	YGR281W	YLR221C	YML026C	YMR143W	YNL104C	YOL058W	YOR014W	YOR108W	YOR173W	YOR234C	YPR043W	
YAL016W	YAL024C	YBR086C	YDL075W	YDL083C	YDL134C	YDR382W	YGR161C	YGR281W	YKR027W	YLR221C	YML026C	YNL104C	YOL058W	YOR014W	YOR108W	YOR173W	YOR234C	YPR043W	
YBR119W	YCL037C	YDL175C	YDR225W	YGR074W	YHL034C	YIL061C	YJL080C	YJL190C	YKL012W	YLR226W	YLR298C	YLR430W	YML117W	YMR125W	YOL115W	YPL178W	YPL190C	YPR057W	
YDL070W	YDL175C	YDR517W	YFR006W	YGR170W	YGR215W	YJR132W	YKL003C	YML117W	YMR176W	YNL186W	YNL251C	YNR036C	YNR037C	YOL115W	YOR205C	YOR243C	YPL013C	YPL190C	
YBL090W	YBR146W	YDR036C	YDR347W	YER091C	YGR084C	YGR165W	YGR170W	YGR215W	YIL093C	YJR101W	YJR113C	YKL155C	YNL186W	YOL115W	YOR243C	YOR356W	YPL013C	YPL118W	
YBL099W	YBR039W	YBR086C	YDL075W	YDL083C	YDL192W	YDR298C	YDR382W	YGR281W	YLR075W	YLR221C	YML026C	YNL104C	YOL058W	YOR108W	YOR173W	YOR234C	YPR025C	YPR043W	
YAL035W	YBR079C	YBR143C	YDR091C	YDR429C	YLR192C	YLR359W	YML024W	YML063W	YMR146C	YMR309C	YNL096C	YNL244C	YOR039W	YOR293W	YOR361C	YPL001W	YPL081W	YPR041W	
YBR119W	YCL037C	YDL175C	YDR225W	YFL017W-A	YGL049C	YGR013W	YHL034C	YIL061C	YJL190C	YLR226W	YLR275W	YLR298C	YLR430W	YMR125W	YOL115W	YPL178W	YPL190C	YPR057W	
YBR119W	YCL037C	YDL175C	YDR225W	YDR240C	YGL049C	YGL094C	YGR013W	YGR074W	YHL034C	YJL080C	YJL190C	YJR084W	YJR145C	YKL012W	YLR147C	YLR226W	YMR125W	YPR057W	
YAL035W	YBR079C	YBR086C	YBR143C	YDR091C	YDR429C	YHL033C	YLR192C	YML024W	YML063W	YMR146C	YMR309C	YNL096C	YNL244C	YOR096W	YOR361C	YPL001W	YPL081W	YPR041W	
YAL036C	YBL024W	YBR084W	YBR158W	YDR418W	YGR054W	YGR081C	YGR285C	YHR010W	YHR064C	YJL080C	YJR145C	YKL143W	YKR057W	YLR039C	YLR264W	YNL096C	YOR096W	YPR189W	
YBL099W	YBR039W	YDL185W	YDL192W	YDL213C	YDR140W	YDR298C	YDR516C	YEL013W	YGR020C	YGR281W	YKL119C	YLR447C	YMR054W	YNR050C	YOL124C	YOR078W	YOR164C	YOR270C	
YAL013W	YCR084C	YDL076C	YDR207C	YDR359C	YEL018W	YFR013W	YIL084C	YIL101C	YKL072W	YLR103C	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YPL139C	YPL181W	YPR023C	
YBR119W	YCL037C	YDL087C	YDL175C	YDR240C	YGL049C	YHL034C	YJL190C	YLR226W	YLR275W	YLR298C	YLR345W	YML049C	YMR125W	YNL286W	YPL178W	YPL190C	YPR161C	YPR182W	
YBR119W	YCL037C	YDL087C	YDL175C	YDR240C	YGL049C	YHL034C	YJL190C	YJR084W	YLR226W	YLR275W	YLR298C	YLR345W	YML049C	YMR125W	YPL178W	YPL190C	YPR161C	YPR182W	
YBR119W	YCL037C	YDL087C	YDL175C	YDR240C	YER172C	YGL049C	YGL094C	YGR013W	YGR074W	YHL034C	YJL190C	YKL012W	YLR147C	YLR226W	YLR275W	YLR345W	YMR125W	YPR057W	
YBR119W	YCL037C	YDL087C	YDL175C	YDR240C	YDR473C	YGL049C	YGR074W	YGR162W	YIL061C	YJL190C	YLR147C	YLR226W	YLR275W	YLR345W	YML046W	YMR125W	YPR057W	YPR161C	
YBR119W	YCL037C	YDL087C	YDL175C	YDR225W	YDR235W	YDR240C	YGL049C	YHL034C	YHR086W	YIL061C	YIL129C	YJL190C	YJR084W	YLR226W	YLR345W	YMR125W	YPL178W	YPR057W	
YAL029C	YBR130C	YBR202W	YER071C	YGL001C	YGL157W	YIL034C	YIR003W	YJL115W	YJR140C	YKL007W	YLR429W	YMR109W	YMR262W	YNL108C	YNL225C	YOR153W	YOR284W	YPL153C	
YBR119W	YCL037C	YDL030W	YER029C	YGL049C	YGL100W	YHL034C	YIR009W	YJR084W	YLR226W	YLR275W	YML049C	YMR125W	YNL251C	YPL178W	YPL190C	YPR057W	YPR178W	YPR182W	
YAL034C	YER110C	YFR009W	YFR030W	YGL195W	YGR218W	YIL070C	YIL094C	YJL101C	YJL138C	YKL010C	YKL081W	YNL118C	YOR136W	YOR185C	YPL061W	YPL226W	YPL240C	YPR174C	
YAL034C	YCL009C	YER110C	YFR009W	YFR030W	YGL195W	YIL070C	YIL094C	YJL101C	YJL138C	YKL010C	YKL081W	YNL118C	YOR136W	YOR185C	YPL061W	YPL226W	YPL240C	YPR174C	
YAL034C	YAR002W	YDL208W	YDR257C	YDR502C	YER110C	YER178W	YGR081C	YHL003C	YKR029C	YLL021W	YLR335W	YLR347C	YMR308C	YMR310C	YNL189W	YNL224C	YOR098C	YPL020C	
YAL036C	YBR084W	YBR175W	YDR064W	YDR418W	YGR054W	YGR285C	YHL015W	YHR010W	YHR064C	YJL080C	YJR145C	YKL143W	YKR057W	YLR226W	YLR406C	YOR096W	YPR057W	YPR189W	
YBL074C	YBL104C	YBR065C	YCR063W	YDL030W	YDR473C	YER013W	YER172C	YGL100W	YHR156C	YJR050W	YJR084W	YLR117C	YLR424W	YMR213W	YMR288W	YOR308C	YPR101W	YPR182W	
YBL074C	YBL104C	YBR065C	YCR063W	YDL043C	YDL098C	YGL100W	YGR278W	YHR156C	YIR009W	YJL203W	YJR050W	YJR084W	YLR424W	YMR240C	YOR308C	YOR319W	YOR349W	YPL213W	
YAL029C	YBR130C	YBR177C	YER071C	YGL106W	YGL157W	YHR023W	YIL034C	YIR003W	YJL115W	YJR140C	YKL007W	YKL130C	YLR429W	YML056C	YMR109W	YOR035C	YOR284W	YPL153C	
YAL036C	YBR084W	YDL175C	YDR418W	YFL017W-A	YGR054W	YGR285C	YHR010W	YHR064C	YJL080C	YJR084W	YJR145C	YKR057W	YLR226W	YLR406C	YML124C	YOR096W	YPR057W	YPR189W	
YAL036C	YBR084W	YDL175C	YDR225W	YDR418W	YGR054W	YGR285C	YHR010W	YHR064C	YJL080C	YJR084W	YJR145C	YKL143W	YKR057W	YLR226W	YLR406C	YOR096W	YPR057W	YPR189W	
YAL036C	YBR084W	YCL037C	YDR418W	YGR054W	YGR162W	YGR285C	YHR010W	YHR064C	YJL080C	YJL138C	YJR145C	YKR057W	YLR406C	YML124C	YMR230W	YOR096W	YOR293W	YPR189W	
YBL074C	YBR065C	YBR152W	YCR063W	YDR473C	YER013W	YER112W	YER172C	YGL100W	YGR075C	YHR156C	YIR009W	YJR050W	YJR084W	YKR022C	YLR117C	YLR424W	YPL151C	YPR101W	
YAL036C	YBR084W	YCL037C	YDL051W	YDR418W	YGR162W	YGR285C	YHR010W	YHR064C	YJL080C	YJL138C	YJR145C	YKR057W	YLR406C	YML124C	YMR230W	YNL262W	YOR096W	YPR189W	
YAL036C	YBR084W	YCL037C	YDL051W	YDR418W	YGR054W	YGR162W	YGR285C	YHL034C	YHR010W	YHR064C	YJL138C	YJL190C	YKR057W	YLR406C	YMR230W	YOR096W	YPL048W	YPR189W	
YBR127C	YDL185W	YDR202C	YDR516C	YEL013W	YEL051W	YER171W	YGR020C	YIL128W	YJL012C	YJR033C	YKL080W	YKL119C	YLR447C	YMR315W	YNR050C	YOR270C	YOR332W	YPR036W	
YBL075C	YER103W	YER164W	YGL019W	YGL244W	YIL035C	YJL155C	YKL064W	YKL088W	YKL193C	YLR345W	YML016C	YML069W	YMR172W	YOL145C	YOR039W	YPL208W	YPL228W	YPR184W	
YBL075C	YER103W	YER164W	YGL244W	YIL035C	YJL155C	YKL064W	YKL088W	YKL193C	YLR345W	YLR407W	YLR418C	YML016C	YML069W	YMR172W	YOL145C	YOR039W	YOR061W	YPR184W	
YBL039C	YBL046W	YDL115C	YDL117W	YDR075W	YDR171W	YER139C	YFR009W	YGL070C	YGR063C	YIL021W	YJL140W	YLR450W	YML010W	YNL201C	YOR151C	YPR093C	YPR180W	YPR187W	
YAL036C	YBR084W	YBR158W	YDL175C	YDR225W	YDR418W	YGR054W	YGR285C	YHR064C	YJL080C	YJR145C	YKL143W	YKR057W	YLR226W	YLR406C	YOR096W	YPR057W	YPR161C	YPR189W	
YAL036C	YBL061C	YBR084W	YDL175C	YDR225W	YDR418W	YGR054W	YGR285C	YHR010W	YHR013C	YHR064C	YJL080C	YJR084W	YJR145C	YLR226W	YLR406C	YMR116C	YOR096W	YPR057W	
YBR127C	YDL185W	YDL213C	YDR202C	YDR516C	YEL013W	YEL051W	YER171W	YGR020C	YIL128W	YJL012C	YJR033C	YKL080W	YKL119C	YLR447C	YMR315W	YOR270C	YOR332W	YPR036W	
YBR127C	YDL185W	YDL213C	YDR202C	YDR328C	YDR516C	YEL013W	YEL051W	YGR020C	YJR033C	YKL080W	YKL119C	YLR447C	YMR054W	YMR315W	YNR050C	YOR270C	YOR332W	YPR036W	
YBR127C	YDL185W	YDL213C	YDR202C	YDR328C	YDR516C	YEL013W	YEL051W	YGR020C	YIL128W	YJR033C	YKL080W	YLR447C	YMR054W	YMR315W	YNR050C	YOR270C	YOR332W	YPR036W	
YBR121C	YCR035C	YDL111C	YDR280W	YGR095C	YGR158C	YGR195W	YHR069C	YHR081W	YIR035C	YLR398C	YML056C	YNL189W	YNL232W	YOL021C	YOL142W	YOR001W	YOR076C	YPR189W	
YBR121C	YCL050C	YCR009C	YDL044C	YDL112W	YDR335W	YDR388W	YDR457W	YFL045C	YGL030W	YGR204W	YHL011C	YKL067W	YLR139C	YMR192W	YNR031C	YOR001W	YPL218W	YPL249C	
YAL016W	YAL024C	YBR214W	YBR225W	YDL047W	YDL134C	YDL188C	YDL219W	YER155C	YFR019W	YFR040W	YGL190C	YGL197W	YGR161C	YGR281W	YJL098W	YLR310C	YOR014W	YOR349W	
YAL016W	YAL024C	YBR214W	YBR225W	YDL047W	YDL134C	YDL188C	YDL219W	YER155C	YFR019W	YFR040W	YGL190C	YGL197W	YGR161C	YGR281W	YJL098W	YKR028W	YOR014W	YOR267C	
YAL036C	YBL024W	YBR084W	YDR418W	YGR054W	YGR081C	YGR285C	YHR010W	YHR064C	YJL080C	YJR145C	YKL143W	YKR057W	YLR039C	YLR264W	YML124C	YNL096C	YOR096W	YPR189W	
YAL016W	YAL024C	YBR103W	YCR033W	YDL134C	YDL188C	YDR155C	YGL190C	YGL194C	YGR161C	YGR281W	YJR009C	YKR029C	YML109W	YMR273C	YOL068C	YOR014W	YOR349W	YPR040W	
YBR272C	YDL058W	YDR300C	YEL056W	YFR006W	YGL131C	YGR170W	YJR132W	YLL022C	YLR325C	YLR386W	YMR176W	YMR186W	YNL001W	YNL030W	YOL054W	YPL001W	YPL058C	YPL083C	
YBR272C	YDL070W	YDR300C	YEL056W	YFR006W	YGR170W	YGR194C	YJR132W	YJR138W	YLR074C	YLR325C	YMR176W	YMR186W	YNL001W	YNL030W	YNL265C	YOL054W	YOR303W	YPL001W	
YBR272C	YDL070W	YDR300C	YEL056W	YFR006W	YGL190C	YGR170W	YGR194C	YJR132W	YJR138W	YLL022C	YLR074C	YLR325C	YMR176W	YMR186W	YNL001W	YNL265C	YOL054W	YPL058C	
YAR014C	YCR073W-A	YDL117W	YDR028C	YDR049W	YDR195W	YER133W	YER177W	YJR093C	YKL193C	YLR028C	YLR115W	YLR258W	YMR061W	YMR311C	YNL222W	YNR034W	YOR179C	YPR107C	
YDL087C	YDR240C	YGL094C	YGR013W	YIL061C	YKL012W	YLR147C	YLR226W	YLR275W	YLR298C	YML046W	YMR125W	YMR240C	YMR288W	YOL139C	YPL178W	YPL213W	YPR057W	YPR161C	
YBR272C	YDL070W	YDR300C	YEL056W	YFR006W	YGL131C	YGR170W	YGR194C	YJR132W	YJR138W	YLL022C	YMR176W	YMR186W	YNL001W	YNL265C	YOL054W	YOR303W	YPL001W	YPL058C	
YBL007C	YBL047C	YCL014W	YCR030C	YDR348C	YDR405W	YFR024C-A	YGL043W	YHR114W	YJL201W	YLR150W	YLR189C	YLR432W	YML009C	YMR098C	YMR225C	YNL243W	YOL016C	YPL183W-A	
YAL026C	YAL053W	YDL215C	YDR141C	YDR406W	YGL234W	YGR026W	YHL003C	YKL008C	YKL039W	YKL092C	YKR066C	YLR044C	YML029W	YML072C	YOL006C	YOL013C	YOR153W	YPL220W	
YBR272C	YDL070W	YDR300C	YEL056W	YFR006W	YGL131C	YGR170W	YGR194C	YJR132W	YJR138W	YLL022C	YLR074C	YLR325C	YMR176W	YNL001W	YNL030W	YOL054W	YPL001W	YPL058C	
YDL115C	YDL117W	YDL140C	YDR251W	YDR404C	YGL070C	YGR005C	YGR063C	YGR186W	YHL021C	YIL021W	YJL140W	YLR450W	YML010W	YML114C	YOL005C	YPL129W	YPR093C	YPR180W	
YBR272C	YDL070W	YDR300C	YEL056W	YFR006W	YGL131C	YGL200C	YGR170W	YGR194C	YJR132W	YJR138W	YLL022C	YMR176W	YMR186W	YNL001W	YOL054W	YOR303W	YPL001W	YPL058C	
YBR272C	YDL070W	YDR300C	YEL056W	YFR006W	YGL131C	YGL190C	YGR170W	YGR194C	YJR132W	YJR138W	YLL022C	YLR074C	YLR325C	YMR176W	YNL001W	YOL054W	YPL001W	YPL058C	
YDL115C	YDL117W	YDR171W	YER139C	YFR009W	YGL070C	YGR005C	YGR063C	YGR186W	YHL021C	YIL021W	YJL140W	YKL029C	YLR450W	YML010W	YOL005C	YOR151C	YPL129W	YPR093C	
YBL007C	YBL027W	YDL191W	YER147C	YFL034W	YFR024C-A	YGL206C	YGR167W	YHL019C	YHR114W	YJL201W	YKL135C	YLR150W	YLR170C	YLR337C	YML001W	YNL084C	YOR181W	YPR029C	
YBL017C	YBR214W	YBR225W	YDL047W	YDL219W	YER072W	YER155C	YFR019W	YFR040W	YGL056C	YGL197W	YGR161C	YJL098W	YKL117W	YKR028W	YLL021W	YLR310C	YOR267C	YPL049C	
YBL017C	YBR214W	YBR225W	YDL047W	YDL219W	YER072W	YFR019W	YFR040W	YGL056C	YGL197W	YGR161C	YJL098W	YKL117W	YKR028W	YLL021W	YLR310C	YOR267C	YPL020C	YPL049C	
YAR014C	YCR073W-A	YDL117W	YDR028C	YDR049W	YDR195W	YER133W	YER177W	YGR156W	YJR093C	YKR091W	YLR028C	YLR258W	YLR389C	YLR448W	YMR311C	YNR034W	YOR179C	YPR107C	
YDL115C	YDL140C	YDR075W	YDR251W	YDR379W	YDR404C	YGL070C	YGR005C	YGR063C	YGR186W	YGR192C	YIL153W	YML010W	YNL201C	YOR151C	YOR224C	YPR093C	YPR180W	YPR187W	
