YBR095C	YBR245C	YCR084C	YDL076C	YEL018W	YFR013W	YGL019W	YHL020C	YIL035C	YIL084C	YKL072W	YLR103C	YMR263W	YNL330C	YOL004W	YOR061W	YPL139C	YPL181W	YPR023C	
YAL042W	YDL167C	YDL213C	YDR365C	YDR432W	YGL171W	YHR169W	YIR001C	YJL033W	YLR029C	YLR175W	YLR448W	YML067C	YML130C	YMR080C	YMR143W	YNL016W	YNL069C	YNL075W	
YBR193C	YCR081W	YDR443C	YDR448W	YGL025C	YGR104C	YHR041C	YKR095W	YLR071C	YML007W	YMR112C	YNL025C	YNL236W	YNR010W	YOL051W	YOL135C	YPL042C	YPR070W	YPR168W	
YBL039C	YBL041W	YDL147W	YDR127W	YDR394W	YDR427W	YER021W	YHL030W	YHR200W	YLR035C	YLR421C	YMR314W	YOL038W	YOL087C	YOR117W	YOR259C	YOR261C	YPR103W	YPR108W	
YBL039C	YBL076C	YBR121C	YCL050C	YDL112W	YDR335W	YDR341C	YDR457W	YGL238W	YGR204W	YHL011C	YHR128W	YJL052W	YKL029C	YLL018C	YLR355C	YML056C	YNL301C	YPL235W	
YAL013W	YBR095C	YCR084C	YDR207C	YFR013W	YHL020C	YIL035C	YIL084C	YIL101C	YKL072W	YMR072W	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YOR061W	YPL139C	YPL181W	
YBL039C	YBR154C	YDR171W	YDR404C	YER139C	YFR009W	YGL070C	YGR005C	YGR063C	YIL021W	YJL140W	YKL029C	YLR180W	YML010W	YOR151C	YOR224C	YPL129W	YPR093C	YPR187W	
YBR154C	YDL150W	YDR045C	YFR037C	YJL011C	YKL144C	YKR025W	YNL113W	YNL151C	YNR003C	YOR116C	YOR207C	YOR210W	YOR224C	YPR010C	YPR032W	YPR110C	YPR187W	YPR190C	
YAL032C	YBL104C	YBR065C	YCR063W	YDL209C	YDR416W	YER172C	YHR156C	YJR050W	YJR084W	YLR132C	YLR424W	YML049C	YML056C	YMR213W	YMR288W	YPL151C	YPR101W	YPR182W	
YBL074C	YBL104C	YBR065C	YCR063W	YDL209C	YDR364C	YDR416W	YER013W	YER172C	YGL120C	YGL128C	YGR278W	YHR156C	YJR050W	YLL036C	YLR117C	YMR213W	YMR288W	YPL151C	
YBL038W	YBR208C	YBR282W	YCR071C	YDR296W	YDR462W	YGR220C	YJL063C	YKL167C	YKR006C	YKR085C	YLR312W-A	YLR439W	YMR024W	YMR193W	YNL177C	YNL185C	YNL252C	YPR100W	
YBR121C	YCR035C	YDL111C	YDR280W	YGR095C	YGR158C	YGR195W	YHR069C	YHR081W	YIR035C	YLR398C	YML056C	YNL189W	YNL232W	YOL021C	YOL142W	YOR001W	YOR076C	YPR189W	
YBR245C	YCR052W	YDR174W	YDR303C	YFR013W	YFR037C	YGR056W	YIL126W	YKL057C	YKR008W	YLR033W	YLR321C	YLR357W	YML127W	YMR033W	YMR091C	YOL090W	YPL082C	YPR034W	
YBR245C	YCR052W	YDR303C	YFL049W	YFR037C	YGR056W	YGR275W	YHL025W	YIL126W	YKL057C	YKR001C	YKR008W	YLR033W	YLR321C	YLR357W	YMR033W	YMR072W	YMR091C	YPR034W	
YAL013W	YBR245C	YCR084C	YDL076C	YFR013W	YGL019W	YIL035C	YIL084C	YKL072W	YMR072W	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YOR061W	YPL139C	YPL181W	YPR023C	
YBR049C	YBR245C	YCR052W	YDR174W	YDR303C	YFR013W	YFR037C	YGR056W	YGR275W	YKR001C	YLR321C	YLR357W	YML127W	YMR033W	YMR091C	YNR003C	YOR116C	YOR207C	YPR034W	
YBR049C	YBR245C	YCR052W	YDR224C	YDR225W	YDR303C	YFR037C	YGR056W	YKL057C	YKR001C	YKR008W	YLR033W	YLR321C	YLR357W	YML127W	YMR033W	YMR072W	YMR091C	YPR034W	
YAL029C	YBR081C	YCL010C	YDR176W	YDR392W	YDR448W	YGL066W	YGL151W	YGR252W	YGR274C	YHR099W	YLR055C	YML007W	YMR080C	YMR223W	YMR236W	YNL236W	YOL148C	YPL254W	
YAL029C	YBR081C	YCL010C	YDR044W	YDR167W	YDR392W	YDR448W	YGL066W	YGL151W	YGR252W	YHR099W	YLR055C	YML007W	YML015C	YMR223W	YMR236W	YNL236W	YOL148C	YPL254W	
YAL029C	YBR081C	YBR198C	YDR145W	YDR167W	YDR176W	YDR392W	YDR448W	YGL066W	YGL112C	YGR252W	YGR274C	YHR099W	YKL078W	YLR055C	YMR223W	YOL148C	YPL254W	YPR070W	
YBR017C	YDL097C	YDR394W	YFR004W	YFR010W	YGL048C	YGR232W	YHL030W	YHR027C	YHR200W	YIL075C	YJR077C	YLR421C	YML092C	YML124C	YNL250W	YOL087C	YOR117W	YOR259C	
YBL026W	YCR077C	YDL030W	YDL098C	YDL160C	YDR037W	YER029C	YER112W	YER146W	YER172C	YGL173C	YGR091W	YHR156C	YJL124C	YLR438C-A	YOR308C	YPR057W	YPR082C	YPR178W	
YBL026W	YCR077C	YDL098C	YDL160C	YDR378C	YER112W	YER146W	YGL173C	YGR013W	YGR074W	YGR075C	YGR091W	YHR156C	YHR165C	YJL124C	YJL203W	YLR147C	YOR308C	YPR057W	
YAL036C	YCL011C	YCL037C	YCR077C	YDL051W	YDL087C	YGL049C	YGL173C	YGR162W	YGR285C	YHL034C	YHR064C	YIL061C	YIR001C	YJL138C	YJL190C	YMR125W	YMR230W	YNL262W	
YBR289W	YCR052W	YDR073W	YDR303C	YFL049W	YFR037C	YGR056W	YHL025W	YJL176C	YKR001C	YKR008W	YLR321C	YMR033W	YMR091C	YNR023W	YOR290C	YPL016W	YPL129W	YPR034W	
YAL035W	YBR079C	YDR091C	YDR429C	YJL190C	YJR123W	YLR192C	YLR264W	YLR359W	YMR116C	YMR146C	YMR230W	YMR309C	YNL096C	YNL244C	YNL301C	YOR293W	YOR361C	YPR041W	
YBR193C	YDR443C	YGL025C	YGL127C	YGL151W	YGR104C	YGR252W	YHR041C	YKR095W	YLR071C	YML007W	YMR112C	YNL025C	YNL236W	YNR010W	YOL051W	YPL042C	YPL254W	YPR168W	
YAL013W	YBR095C	YCR084C	YDL076C	YEL018W	YGL019W	YIL035C	YIL084C	YKR001C	YLR103C	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YOR061W	YPL139C	YPL181W	YPR023C	
YBR017C	YDL147W	YDR127W	YDR394W	YDR427W	YER021W	YHL030W	YHR200W	YJL001W	YJR077C	YLR421C	YMR314W	YOL038W	YOL087C	YOR117W	YOR259C	YOR261C	YOR362C	YPR108W	
YAL013W	YBR095C	YCR084C	YDL076C	YDR207C	YEL018W	YGL019W	YIL035C	YIL084C	YIL101C	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YOR061W	YPL139C	YPL181W	YPR023C	
YDL007W	YDL097C	YDL147W	YDR427W	YFR004W	YFR010W	YFR052W	YGL048C	YHL030W	YHR027C	YHR200W	YIL075C	YLR421C	YOL038W	YOL087C	YOR117W	YOR259C	YOR261C	YPR108W	
YAL013W	YBR095C	YCR084C	YDL076C	YDR207C	YEL018W	YGL019W	YIL035C	YIL084C	YIL101C	YKR001C	YMR075W	YNL097C	YNL330C	YOL004W	YOR061W	YPL139C	YPL181W	YPR023C	
YAL013W	YBR095C	YCR084C	YDL076C	YDR207C	YEL018W	YGL019W	YIL035C	YIL084C	YIL101C	YKR001C	YMR075W	YMR263W	YNL097C	YNL330C	YOR061W	YPL139C	YPL181W	YPR023C	
YAL013W	YBR095C	YCR084C	YDL076C	YDR207C	YEL018W	YGL019W	YIL035C	YIL084C	YIL101C	YKR001C	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YOR061W	YPL139C	YPL181W	
YBR193C	YCR081W	YDR443C	YGL025C	YGL151W	YGR104C	YHR041C	YHR058C	YLR071C	YML007W	YNL025C	YNL236W	YNR010W	YOL051W	YOL135C	YPL042C	YPL254W	YPR070W	YPR168W	
YAL013W	YBR095C	YBR245C	YCR084C	YDL076C	YFR013W	YGL019W	YHL020C	YIL084C	YIL101C	YKL072W	YMR072W	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YOR061W	YPR023C	
YAL013W	YBR095C	YBR245C	YCR084C	YDL076C	YFR013W	YGL019W	YHL020C	YIL035C	YIL084C	YIL101C	YKL072W	YMR072W	YMR075W	YMR263W	YNL097C	YOL004W	YOR061W	YPR023C	
YAL013W	YBR095C	YBR245C	YCR084C	YDL076C	YDR207C	YFR013W	YGL019W	YHL020C	YIL035C	YIL101C	YMR072W	YMR075W	YNL097C	YNL330C	YOL004W	YPL139C	YPL181W	YPR023C	
YBR193C	YCR081W	YDR443C	YGL025C	YGL151W	YGR104C	YHR041C	YHR058C	YKR095W	YLR071C	YML007W	YNL025C	YNL236W	YNR010W	YOL051W	YOL135C	YPL042C	YPR070W	YPR168W	
YBR154C	YDL150W	YDR045C	YGL156W	YJL011C	YKL144C	YKL213C	YKR025W	YNL084C	YNL113W	YNL151C	YNR003C	YOR116C	YOR207C	YOR210W	YOR224C	YPR010C	YPR110C	YPR187W	
YBR084W	YBR263W	YDL082W	YDR418W	YFR031C-A	YGL031C	YGR085C	YGR204W	YHR010W	YJL191W	YLR367W	YML073C	YMR142C	YNL069C	YNL301C	YPL009C	YPL143W	YPL249C-A	YPR175W	
YCL054W	YDL031W	YDL075W	YDR060W	YDR101C	YGL030W	YGL103W	YGL111W	YGR103W	YGR245C	YHR197W	YLL008W	YLL034C	YLR106C	YMR290C	YNL002C	YNL110C	YNL182C	YOR063W	
YCL059C	YCR057C	YDR324C	YDR449C	YEL055C	YER082C	YGR128C	YHR196W	YJL069C	YJL109C	YJR123W	YLR409C	YMR093W	YMR229C	YNL075W	YOR310C	YPL126W	YPL160W	YPR137W	
YBL104C	YBR065C	YCR063W	YDL209C	YDR364C	YDR416W	YER013W	YGL120C	YGL128C	YHR156C	YJR050W	YKL173W	YLL036C	YLR117C	YML056C	YMR213W	YMR288W	YPL151C	YPL213W	
YBR253W	YCR081W	YDR443C	YDR448W	YER022W	YGL025C	YGL127C	YGL151W	YGR104C	YHR041C	YML007W	YNL025C	YNL236W	YNR010W	YOL051W	YOL135C	YOR174W	YPL042C	YPR070W	
YBR193C	YBR253W	YCR081W	YDR308C	YDR443C	YER022W	YGL025C	YGL151W	YGR104C	YLR071C	YMR112C	YNL025C	YNL236W	YNR010W	YOL051W	YOL135C	YPL042C	YPR070W	YPR168W	
YBR193C	YBR253W	YCR081W	YDR145W	YDR443C	YER022W	YGL025C	YGL151W	YGR104C	YGR252W	YML007W	YMR112C	YNL025C	YNL236W	YNR010W	YPL042C	YPL254W	YPR070W	YPR168W	
YBR119W	YCL037C	YDL087C	YDL175C	YHL034C	YJL190C	YJR084W	YLR226W	YLR275W	YLR298C	YML049C	YMR125W	YMR240C	YNL189W	YPL178W	YPL190C	YPR057W	YPR161C	YPR182W	
YDL007W	YDL097C	YDL147W	YFR004W	YFR050C	YFR052W	YGR135W	YGR232W	YHL030W	YHR027C	YHR200W	YIL075C	YKL145W	YLR035C	YLR421C	YNL250W	YOL038W	YOR261C	YPR108W	
YBR119W	YCL037C	YDL087C	YDL175C	YGL094C	YGR013W	YGR162W	YHL034C	YIL061C	YJL190C	YKL012W	YLR226W	YLR275W	YLR430W	YML049C	YMR125W	YMR288W	YPL190C	YPR057W	
YCL037C	YDL175C	YDR240C	YER172C	YGL049C	YGR013W	YGR074W	YGR162W	YHL034C	YIL061C	YJR084W	YLR226W	YLR298C	YML049C	YMR125W	YNL189W	YNL251C	YPL178W	YPR182W	
YBR193C	YCR081W	YDR145W	YDR443C	YER022W	YGL025C	YGL127C	YGL151W	YGR104C	YGR252W	YHR041C	YKR095W	YLR071C	YML007W	YNL025C	YNL236W	YOL051W	YPL042C	YPR070W	
YBR253W	YCR081W	YDR308C	YDR443C	YDR448W	YER022W	YGL127C	YGL151W	YGR104C	YGR252W	YGR274C	YHR041C	YNL025C	YNL236W	YNR010W	YOL051W	YPL042C	YPL254W	YPR070W	
YAL017W	YCL010C	YDR145W	YDR176W	YDR392W	YDR448W	YGL013C	YGL066W	YGL112C	YGR252W	YLR055C	YML007W	YMR080C	YMR223W	YMR227C	YOL148C	YPL011C	YPL254W	YPR070W	
YAL017W	YAL029C	YBR081C	YCL010C	YDR392W	YDR448W	YGL066W	YGL112C	YGR252W	YGR274C	YLR055C	YML007W	YML015C	YMR080C	YMR227C	YOL148C	YPL011C	YPL254W	YPR070W	
YBR084W	YBR263W	YDL082W	YDR418W	YFR031C-A	YGL031C	YGL103W	YGR085C	YGR204W	YJL191W	YLR367W	YML073C	YMR142C	YNL069C	YNL112W	YNL301C	YPL009C	YPL143W	YPL249C-A	
YCR081W	YDR308C	YER022W	YGL025C	YGL151W	YGR104C	YHR041C	YHR058C	YHR099W	YKR095W	YLR071C	YNL236W	YNR010W	YOL051W	YOL135C	YOR174W	YPL042C	YPR070W	YPR168W	
YAL013W	YBR095C	YCR084C	YDL076C	YEL018W	YIL084C	YKR001C	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YPR023C	
YAL024C	YBL104C	YBR103W	YCR033W	YDL134C	YDL188C	YGL190C	YGL194C	YIL112W	YKR029C	YML109W	YMR273C	YOR349W	
YAL013W	YBR095C	YCR084C	YDL076C	YEL018W	YIL084C	YKR001C	YMR075W	YMR263W	YNL097C	YNL330C	YPL139C	YPR023C	
YBR017C	YDL007W	YDL147W	YER012W	YER021W	YFR010W	YFR052W	YGR232W	YHL030W	YHR200W	YLR421C	YOL087C	YOR259C	
YBR017C	YDL007W	YDL097C	YER021W	YFR004W	YFR010W	YGR232W	YHL030W	YHR027C	YHR200W	YLR421C	YNL250W	YOL087C	
YBR119W	YDL087C	YDR235W	YDR240C	YGL049C	YGR162W	YHR086W	YIL061C	YIL129C	YLR345W	YMR125W	YPL178W	YPR057W	
YBR119W	YDL087C	YDR235W	YDR240C	YER029C	YGR013W	YGR162W	YIL061C	YKL012W	YLR298C	YML046W	YPL178W	YPR057W	
YAL029C	YBR081C	YCL010C	YDR145W	YDR176W	YDR392W	YDR448W	YGL066W	YGR252W	YLR055C	YMR223W	YOL148C	YPL254W	
YCR081W	YDR443C	YGL025C	YGR104C	YHR041C	YHR058C	YLR071C	YNL025C	YNL236W	YNR010W	YOL051W	YPL042C	YPR070W	
YER164W	YGL019W	YGL244W	YIL035C	YIL084C	YKL064W	YKL088W	YLR407W	YLR418C	YMR172W	YOL004W	YOL145C	YOR061W	
YAL013W	YBR095C	YCR084C	YDL076C	YIL084C	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YPL139C	YPL181W	YPR023C	
YBR154C	YFR028C	YGL156W	YJR063W	YNL248C	YOR210W	YOR224C	YOR340C	YOR341W	YPR010C	YPR032W	YPR110C	YPR187W	
YAL013W	YBR095C	YCR084C	YDR207C	YEL018W	YIL084C	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YPL139C	YPL181W	
YCR081W	YDR443C	YER022W	YGL025C	YGL151W	YGR104C	YHR041C	YNL236W	YNR010W	YOL051W	YOL135C	YPL042C	YPR070W	
YAL013W	YBR095C	YCR084C	YDR207C	YIL084C	YIL101C	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YPL139C	YPR023C	
YER164W	YGL019W	YIL035C	YIL084C	YKL064W	YLR407W	YLR418C	YML069W	YMR172W	YOL004W	YOL145C	YOR039W	YOR061W	
YBL039C	YDR457W	YGL238W	YGR204W	YHL011C	YJL052W	YKL029C	YKL067W	YLL040C	YML056C	YNL030W	YNR016C	YPL218W	
YCR081W	YDR308C	YDR443C	YER022W	YGL025C	YGL151W	YHR041C	YHR058C	YOL051W	YOR174W	YPL042C	YPL254W	YPR070W	
YAL029C	YBR081C	YCL010C	YDR448W	YGL066W	YGL112C	YGR252W	YLR055C	YML007W	YMR080C	YMR223W	YOL148C	YPL254W	
YBR289W	YDR359C	YGL025C	YGL151W	YHR041C	YJL081C	YJL176C	YML007W	YNL025C	YNR023W	YOL148C	YPL042C	YPR070W	
YBL039C	YDL115C	YDL140C	YDR171W	YER139C	YFR009W	YGL070C	YKL029C	YLR180W	YOL005C	YOR151C	YPL129W	YPR093C	
YBL104C	YBR152W	YDL043C	YER029C	YIR009W	YJL203W	YJR084W	YLR147C	YMR240C	YMR288W	YOR319W	YPL151C	YPL213W	
YBL041W	YER012W	YER021W	YFR050C	YGR135W	YHR200W	YKL210W	YLR170C	YML092C	YOL038W	YOR261C	YOR362C	YPR103W	
YAL013W	YCR084C	YDL076C	YDR207C	YFR013W	YIL084C	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YPL139C	YPL181W	
YBL041W	YDL147W	YER012W	YGL011C	YGR135W	YGR232W	YHR200W	YIL075C	YJL001W	YML092C	YMR314W	YOL038W	YOR362C	
YAL013W	YBR095C	YDL076C	YDR207C	YIL084C	YIL101C	YMR263W	YNL097C	YNL330C	YOL004W	YPL139C	YPL181W	YPR023C	
YBL041W	YDL147W	YER012W	YFR052W	YGL011C	YGR135W	YGR232W	YHR200W	YJL001W	YML092C	YMR314W	YOL038W	YOR362C	
YBR114W	YBR136W	YDL156W	YDR097C	YDR295C	YDR499W	YIR002C	YML032C	YNL021W	YOL090W	YOR323C	YPR065W	YPR179C	
YBR114W	YBR136W	YCR092C	YDL156W	YDR097C	YHR164C	YIR002C	YML032C	YNL021W	YOL090W	YOR323C	YPR065W	YPR179C	
YBR114W	YBR136W	YCR092C	YDL156W	YDR097C	YDR295C	YHR164C	YIR002C	YML032C	YNL021W	YOL090W	YPR065W	YPR179C	
YBR114W	YBR136W	YCR092C	YDL156W	YDR097C	YDR295C	YDR499W	YML032C	YNL021W	YOL090W	YOR323C	YPR065W	YPR179C	
YDR443C	YGL025C	YGL151W	YHR041C	YHR058C	YLR071C	YNL025C	YNL236W	YNR010W	YOL051W	YOL135C	YOR174W	YPL042C	
YCR081W	YDR308C	YDR443C	YGL025C	YGR104C	YHR041C	YNL025C	YNL236W	YNR010W	YOL051W	YOR174W	YPL042C	YPR070W	
YBR114W	YBR136W	YCR092C	YDL156W	YDL225W	YDR097C	YIR002C	YML032C	YMR315W	YOL090W	YOR332W	YPL083C	YPL154C	
YBR114W	YBR136W	YCR028C-A	YDL156W	YDL225W	YDR097C	YDR499W	YIR002C	YKR001C	YLR386W	YML032C	YMR315W	YPL154C	
YAL032C	YBL074C	YBL104C	YBR065C	YCR063W	YDR416W	YER013W	YGR278W	YHR156C	YJR050W	YLR424W	YOR308C	YPR101W	
YAL013W	YBR095C	YDL076C	YDR207C	YIL035C	YIL101C	YMR075W	YMR263W	YNL097C	YNL330C	YPL139C	YPL181W	YPR023C	
YBR114W	YBR136W	YCR028C-A	YCR092C	YDL156W	YDL225W	YDR097C	YHR164C	YIR002C	YLR386W	YML032C	YOL090W	YPL083C	
YAL029C	YBR081C	YCL010C	YDR145W	YDR176W	YDR392W	YGL066W	YGL112C	YGR252W	YLR055C	YMR223W	YOL148C	YPL254W	
YBL039C	YCL050C	YDL112W	YDR335W	YDR457W	YGR204W	YHL011C	YJL052W	YKL029C	YKL067W	YLL040C	YML056C	YPL218W	
YBR114W	YBR136W	YCR028C-A	YCR092C	YDL156W	YDL225W	YDR097C	YHR164C	YIR002C	YMR315W	YOL090W	YOR332W	YPL154C	
YBR114W	YBR136W	YCR028C-A	YCR092C	YDL156W	YDR097C	YDR499W	YIR002C	YKR001C	YLR386W	YMR315W	YOL090W	YPL154C	
YAL029C	YBR081C	YCL010C	YDR176W	YDR392W	YDR448W	YGL066W	YGR252W	YLR055C	YMR080C	YMR223W	YMR236W	YPL254W	
YDL060W	YGR054W	YGR081C	YGR285C	YKL143W	YKR057W	YNL096C	YNL207W	YOR056C	YOR145C	YPL204W	YPL266W	YPR112C	
YBL039C	YCL050C	YDL112W	YDR457W	YFL045C	YGL238W	YGR204W	YHL011C	YJL052W	YKL029C	YKL067W	YLL040C	YML056C	
YAL029C	YBR081C	YCL010C	YDR176W	YDR392W	YDR448W	YGL066W	YLR055C	YML007W	YMR080C	YMR223W	YOL148C	YPL254W	
YAL029C	YBR081C	YCL010C	YDR176W	YDR392W	YGL066W	YGL112C	YGR252W	YLR055C	YML007W	YMR223W	YOL148C	YPL254W	
YBL039C	YDL007W	YER012W	YFR010W	YGR135W	YGR232W	YHL030W	YHR027C	YHR200W	YIL075C	YJR077C	YLR421C	YOL087C	
YAL029C	YDR167W	YDR392W	YDR448W	YGL066W	YGR252W	YHR099W	YLR055C	YMR223W	YMR236W	YNL025C	YOL148C	YPR070W	
YAL029C	YBR081C	YCL010C	YDR392W	YDR448W	YGL066W	YGL112C	YGR252W	YLR055C	YML007W	YMR080C	YOL148C	YPL254W	
YBR114W	YBR136W	YCR092C	YDL156W	YDL225W	YDR097C	YDR295C	YDR499W	YIR002C	YNL021W	YOL090W	YPR065W	YPR179C	
YBL039C	YDL112W	YDR335W	YDR457W	YGR204W	YHL011C	YJL052W	YKL029C	YKL067W	YLL040C	YML056C	YNR016C	YPL218W	
YBR198C	YCL010C	YDR176W	YDR392W	YDR448W	YGL066W	YGL112C	YGR252W	YLR055C	YMR223W	YMR236W	YOL148C	YPL254W	
YBL099W	YDL185W	YDL213C	YDR516C	YEL013W	YEL051W	YGR020C	YGR281W	YJL012C	YKL119C	YLR447C	YNR050C	YOR270C	
YAL013W	YBR095C	YCR084C	YDL076C	YDR207C	YIL084C	YMR263W	YNL097C	YNL330C	YOL004W	YPL139C	YPL181W	YPR023C	
YBR119W	YDL087C	YGR013W	YGR074W	YGR162W	YIL061C	YJR084W	YLR275W	YLR298C	YML046W	YMR125W	YPL178W	YPR057W	
YDL007W	YDL097C	YDL147W	YDR427W	YFR004W	YFR010W	YFR052W	YGL048C	YHL030W	YHR200W	YLR421C	YNL250W	YPR108W	
YCL050C	YDL112W	YDR335W	YDR457W	YGL238W	YGR204W	YJL052W	YKL067W	YLL040C	YML056C	YMR143W	YNL030W	YPL218W	
YER103W	YER164W	YGL019W	YGL244W	YIL035C	YKL064W	YKL088W	YML069W	YMR172W	YNL251C	YOL004W	YOL145C	YOR039W	
YDL030W	YDR240C	YDR473C	YER172C	YGR074W	YGR091W	YJL203W	YKL012W	YKL173W	YLR147C	YLR298C	YMR125W	YPR057W	
YER164W	YGL019W	YGL207W	YKL064W	YKL088W	YLR407W	YLR418C	YML069W	YMR309C	YOL004W	YOL145C	YOR039W	YOR061W	
YBL099W	YDL002C	YDL192W	YDR190C	YER092W	YFL013C	YGL150C	YKR001C	YLR052W	YOR141C	YOR304W	YPL129W	YPL235W	
YER103W	YGL244W	YIL035C	YIL084C	YKL064W	YKL088W	YLR407W	YLR418C	YMR172W	YOL004W	YOL145C	YOR039W	YOR061W	
YAL013W	YBR095C	YCR084C	YDL076C	YDR207C	YIL084C	YMR075W	YNL097C	YNL330C	YOL004W	YPL139C	YPL181W	YPR023C	
YDL047W	YDL219W	YER155C	YFR019W	YFR040W	YGL115W	YGL197W	YGL246C	YIL142W	YJL098W	YKR028W	YOR267C	YPL049C	
YBR289W	YDR073W	YFL049W	YHL025W	YJL176C	YKR001C	YML007W	YMR033W	YNR023W	YOR290C	YPL016W	YPL129W	YPR034W	
YBR198C	YCL010C	YDR145W	YDR176W	YDR392W	YDR448W	YGL066W	YGL112C	YGR252W	YLR055C	YMR223W	YOL148C	YPL254W	
YER164W	YGL019W	YGL207W	YIL035C	YKL064W	YKL088W	YLR407W	YML069W	YMR172W	YOL004W	YOL145C	YOR039W	YOR061W	
YER103W	YER164W	YGL019W	YGL244W	YIL035C	YIL084C	YKL064W	YLR418C	YMR172W	YOL004W	YOL145C	YOR039W	YOR061W	
YAL013W	YBR095C	YCR084C	YDL076C	YDR207C	YMR075W	YMR263W	YNL097C	YNL330C	YOL004W	YPL139C	YPL181W	YPR023C	
YBR193C	YCR081W	YDR443C	YGL025C	YGL151W	YGR104C	YHR041C	YHR058C	YNL025C	YNR010W	YOL051W	YPL042C	YPR070W	
YAL034W-A	YBR107C	YBR211C	YDR254W	YDR318W	YDR383C	YGR179C	YIR010W	YJR135C	YLR381W	YPL018W	YPL233W	YPR046W	
YAL035W	YBR079C	YDL149W	YDR091C	YDR429C	YER164W	YLR192C	YMR146C	YMR172W	YMR309C	YNL096C	YOR039W	YOR361C	
YBR119W	YDL087C	YDR240C	YGL094C	YGR013W	YGR162W	YIL061C	YJR084W	YKL012W	YLR275W	YLR298C	YLR345W	YMR125W	
YAL034W-A	YBR107C	YBR211C	YDR254W	YDR318W	YDR383C	YGR179C	YIR010W	YJR135C	YLR381W	YPL018W	YPL243W	YPR046W	
YBR119W	YER029C	YGL094C	YGR013W	YGR074W	YJR084W	YKL012W	YLR275W	YLR298C	YMR125W	YPL178W	YPR057W	YPR182W	
YBL099W	YDL192W	YDR457W	YER092W	YGL238W	YGR204W	YJL052W	YKL067W	YLL040C	YLR052W	YML056C	YNL030W	YPL218W	
YBR289W	YDR073W	YFL049W	YHL025W	YJL176C	YKR001C	YMR033W	YNR023W	YOR290C	YOR326W	YPL016W	YPL129W	YPR034W	
YAL035W	YBL087C	YDR496C	YEL055C	YGL111W	YKL014C	YLL034C	YLR175W	YLR196W	YLR276C	YMR121C	YNL175C	YPL211W	
YBR119W	YDR235W	YDR240C	YGL049C	YGL094C	YGR162W	YHR086W	YIL061C	YKL012W	YML046W	YMR125W	YPL178W	YPR057W	
YER103W	YGL019W	YGL244W	YIL035C	YIL084C	YKL064W	YKL088W	YLR418C	YMR172W	YOL004W	YOL145C	YOR039W	YPL181W	
YDL002C	YDL192W	YDR190C	YER092W	YFL013C	YGL150C	YJL081C	YKR001C	YLR052W	YOR141C	YOR304W	YPL129W	YPL235W	
YBR253W	YCR081W	YDR308C	YER022W	YGL151W	YHR041C	YML007W	YNL236W	YNR010W	YOR174W	YPL042C	YPL254W	
YBR245C	YCR052W	YDR303C	YFR037C	YGR056W	YGR275W	YLR321C	YLR357W	YML127W	YMR033W	YMR091C	YPR034W	
YAL029C	YBR081C	YCL010C	YDR176W	YDR392W	YGL066W	YGR252W	YML007W	YMR080C	YMR223W	YOL148C	YPL254W	
YDL150W	YDR045C	YJL011C	YKL144C	YKR025W	YNL113W	YNL151C	YNR003C	YOR116C	YOR207C	YPR010C	YPR190C	
YBR245C	YDR174W	YFR013W	YFR037C	YGR275W	YIL126W	YKR008W	YLR357W	YMR072W	YMR091C	YNL030W	YOL090W	
YBR253W	YCR081W	YDR308C	YER022W	YGL151W	YGR252W	YHR041C	YNL025C	YNL236W	YNR010W	YPL042C	YPR070W	
YCL050C	YDL112W	YDR335W	YDR457W	YGR204W	YJL052W	YKL067W	YLL040C	YML056C	YMR143W	YNL030W	YPL218W	
YBR245C	YCR052W	YDR303C	YGR056W	YKR001C	YKR008W	YLR033W	YLR357W	YMR033W	YMR072W	YMR091C	YPR034W	
YAL029C	YBR081C	YCL010C	YDR176W	YDR392W	YDR448W	YGL066W	YGR252W	YLR055C	YMR223W	YOL148C	YPL254W	
YAL029C	YBR081C	YCL010C	YDR176W	YDR392W	YDR448W	YGL066W	YGR252W	YLR055C	YMR223W	YMR236W	YPL254W	
YBL099W	YDL185W	YDL213C	YDR516C	YEL013W	YEL051W	YGR020C	YGR281W	YKL119C	YLR447C	YNR050C	YOR270C	
YDL185W	YDL213C	YDR516C	YEL013W	YEL051W	YGR020C	YGR281W	YJL012C	YKL119C	YLR447C	YNR050C	YOR270C	
YBR245C	YCR052W	YDR303C	YFR037C	YGR056W	YKR008W	YLR033W	YLR321C	YLR357W	YML127W	YMR091C	YPR034W	
YDL185W	YDR202C	YDR516C	YEL051W	YGR020C	YJR033C	YKL080W	YKL119C	YLR447C	YOR270C	YOR332W	YPR036W	
